method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order
ours,3,1,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,-0.0476,0.6564,0.1168,0.7,6,3.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,2.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,2,2,T1_renal,1,0.8333,0.8333,0.2222,0.0082,-0.4064,0.5206,0.1992,0.7667,6,5.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,2,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,0.2333,0.6,0.1108,0.7667,6,5.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,4,2,T1_renal,1,0.8333,0.8333,0.127,0.004,-0.1274,0.2996,0.251,0.6667,6,11.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,4,2,T2_breast,2,0.6667,0.6667,1.0,-0.0,0.1259,0.4905,0.1595,0.8333,6,12.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,1,1,T1_renal,1,0.8333,0.8333,1.0,0.0,-0.583,0.5312,0.2163,0.5667,6,1.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,1,2,T1_renal,1,0.8333,0.8333,0.1667,0.0678,-0.5238,0.5382,0.2201,0.5667,6,3.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,1,2,T2_breast,2,0.6667,0.6667,1.0,-0.0,-0.1744,0.6809,0.1075,0.7,6,3.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,2.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,2,2,T1_renal,1,0.8333,0.8333,0.2778,0.019,-0.3352,0.5182,0.1978,0.7667,6,5.4,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,2,2,T2_breast,2,0.6667,0.6667,1.0,0.0,0.1177,0.5847,0.1201,0.7667,6,5.5,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,4,2,T1_renal,1,0.8333,0.8333,0.0714,0.0137,-0.1343,0.2955,0.2522,0.6667,6,10.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
joint,3,4,2,T2_breast,2,1.0,1.0,1.0,0.0,0.1817,0.4842,0.1621,0.8333,6,10.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
