method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order
ours,2,1,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,0.4993,0.5222,0.1592,0.6333,6,3.5,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,2,1,T1_renal,1,0.5,0.5,1.0,-0.0,-0.8677,0.6243,0.1325,0.6333,6,2.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,2,2,T1_renal,1,0.3333,0.3333,0.0556,0.0125,-1.3341,0.616,0.1338,0.6333,6,6.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,2,2,T2_breast,2,0.8333,0.8333,1.0,0.0,0.1177,0.5837,0.1158,0.7333,6,6.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,4,1,T1_renal,1,0.3333,0.3333,1.0,-0.0,-0.6058,0.6239,0.1038,0.6667,6,3.5,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,4,2,T1_renal,1,0.5,0.5,0.1476,0.0039,-0.6727,0.621,0.1058,0.6667,6,11.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
ours,2,4,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,0.1128,0.4378,0.1625,0.6333,6,11.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,1,1,T1_renal,1,0.6667,0.6667,1.0,-0.0,-1.3155,0.4806,0.1977,0.5667,6,1.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,1,2,T1_renal,1,0.5,0.5,0.1667,0.029,-0.7769,0.4734,0.1937,0.5667,6,3.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,1,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,0.5227,0.55,0.1469,0.6333,6,3.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,2,1,T1_renal,1,0.5,0.5,1.0,-0.0,-0.8677,0.6243,0.1325,0.6333,6,1.8,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,2,2,T1_renal,1,0.6667,0.6667,0.1111,0.021,-0.4679,0.6202,0.1272,0.6333,6,5.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,2,2,T2_breast,2,1.0,1.0,1.0,0.0,0.3442,0.5819,0.118,0.7333,6,5.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,4,1,T1_renal,1,0.3333,0.3333,1.0,-0.0,-0.6058,0.6239,0.1038,0.6667,6,3.5,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,4,2,T1_renal,1,0.6667,0.6667,0.0476,0.0064,0.1461,0.6228,0.1029,0.6667,6,11.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
joint,2,4,2,T2_breast,2,0.6667,0.6667,1.0,0.0,0.0184,0.4359,0.1647,0.6333,6,11.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s2,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 2 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s2 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_2 --resume,pilot40,main
