method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order,gate_v2_role
distill,4,2,4,rcc,3,0.9713,0.9737,0.1842,0.0107,0.4299,0.7679,0.0833,0.9072,76,291.2,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
distill,4,2,4,brca,4,0.8023,0.9032,1.0,-0.0,0.0184,0.615,0.1305,0.6981,93,292.2,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.718,0.1102,0.9071,15,5.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,2,esca,1,0.9286,0.9333,0.2,0.0494,0.6107,0.74,0.1024,0.9071,15,64.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,2,lung,2,0.8647,0.8632,1.0,-0.0,-0.0792,0.6956,0.1313,0.7535,95,64.5,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,3,esca,1,1.0,1.0,0.2667,0.1146,0.6615,0.7804,0.0922,0.9071,15,111.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,3,lung,2,0.8463,0.8421,0.3684,0.0459,-0.2085,0.6859,0.1391,0.7535,95,111.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,3,rcc,3,0.9898,0.9868,1.0,-0.0,0.875,0.7943,0.0753,0.8533,76,112.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,4,esca,1,1.0,1.0,0.0667,0.1424,0.6608,0.7844,0.0815,0.9071,15,169.7,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,4,lung,2,0.8456,0.8421,0.1895,0.0585,-0.1372,0.6854,0.1358,0.7535,95,170.4,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,4,rcc,3,0.9713,0.9737,0.3947,0.0268,0.8535,0.7965,0.0746,0.8533,76,170.9,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,1,4,brca,4,0.8933,0.8925,1.0,-0.0,0.2786,0.7351,0.1045,0.655,93,171.5,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.7348,0.1115,0.825,15,9.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,2,esca,1,0.9375,0.9333,0.1111,0.0174,0.198,0.734,0.1121,0.825,15,116.3,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,2,lung,2,0.8749,0.8737,1.0,-0.0,-0.06,0.6502,0.1315,0.7867,95,117.4,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,3,esca,1,1.0,1.0,0.0444,0.0294,0.3385,0.7357,0.1117,0.825,15,203.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,3,lung,2,0.8551,0.8526,0.2,0.0186,-0.0966,0.6448,0.137,0.7867,95,204.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4135,0.7537,0.0878,0.8825,76,205.4,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,4,esca,1,0.875,0.8667,0.0667,0.0366,-0.0386,0.736,0.1071,0.825,15,311.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,4,lung,2,0.8239,0.8211,0.1754,0.0248,-0.1417,0.6442,0.1364,0.7867,95,312.1,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,4,rcc,3,0.9528,0.9605,0.1579,0.0195,0.4234,0.7716,0.0809,0.8825,76,312.9,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,3,2,4,brca,4,0.9203,0.9355,1.0,0.0,0.1472,0.6114,0.132,0.7233,93,313.9,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0792,0.763,0.1006,0.7982,15,5.2,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,2,esca,1,0.875,0.8667,0.4,0.0312,0.1629,0.7663,0.0999,0.7982,15,62.0,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,2,lung,2,0.8762,0.8737,1.0,-0.0,0.0218,0.687,0.1376,0.7368,95,62.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,3,esca,1,1.0,1.0,0.2,0.0605,0.6527,0.7881,0.0865,0.7982,15,107.3,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,3,lung,2,0.8762,0.8737,0.4632,0.0366,0.0792,0.6859,0.1403,0.7368,95,107.8,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.7551,0.8334,0.0643,0.8931,76,108.2,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,4,esca,1,1.0,1.0,0.1333,0.0874,0.6603,0.7908,0.0856,0.7982,15,162.9,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,4,lung,2,0.8769,0.8737,0.2947,0.0573,0.1171,0.6785,0.1436,0.7368,95,163.5,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,4,rcc,3,0.9592,0.9474,0.3684,0.0252,0.812,0.8219,0.0668,0.8931,76,163.9,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,1,4,brca,4,0.9271,0.9462,1.0,-0.0,0.3697,0.7176,0.1082,0.6746,93,164.4,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1368,0.7328,0.1141,0.925,15,8.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,2,esca,1,0.9375,0.9333,0.1556,0.0184,0.23,0.7338,0.1139,0.925,15,114.1,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,2,lung,2,0.8538,0.8526,1.0,-0.0,-0.0274,0.629,0.1408,0.8127,95,115.1,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,3,esca,1,0.9375,0.9333,0.1111,0.0267,0.2537,0.7393,0.1113,0.925,15,198.6,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,3,lung,2,0.8443,0.8421,0.3193,0.0246,-0.073,0.6224,0.1462,0.8127,95,199.8,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.3786,0.7679,0.0845,0.9072,76,201.3,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,4,esca,1,0.875,0.8667,0.0889,0.0324,-0.0027,0.7367,0.1115,0.925,15,336.1,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,4,lung,2,0.8551,0.8526,0.1474,0.0416,-0.0595,0.6166,0.1473,0.8127,95,337.3,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,4,rcc,3,0.9528,0.9605,0.1228,0.0216,0.3902,0.7797,0.0788,0.9072,76,338.2,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
ours_uniform,4,2,4,brca,4,0.8482,0.914,1.0,-0.0,0.14,0.6232,0.1273,0.6981,93,339.5,mps,2.12.0,False,True,1,mps,gate_v2_20260816T073200Z,22500ef30e3a100321e0aafc68c7babd548de254,aaron-mac.local,scripts/run_gate_v2.py --device mps --tag gate_v2_20260816T073200Z --resume,can,main,utility_backfill_seeds34
