method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order
ia_samp,1,2,4,rcc,3,0.9815,0.9868,0.2149,0.0187,0.456,0.7746,0.0823,0.8859,76,1209.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,4,brca,4,0.7955,0.8925,1.0,-0.0,0.1568,0.6163,0.1321,0.7008,93,1210.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,1,esca,1,0.9375,0.9333,1.0,-0.0,-0.0838,0.6444,0.1442,0.8857,15,16.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,2,esca,1,0.9375,0.9333,0.1448,0.0087,-0.0188,0.6501,0.1432,0.8857,15,437.3,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,2,lung,2,0.8449,0.8421,1.0,-0.0,0.0155,0.6158,0.1326,0.8484,95,439.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,3,esca,1,0.9375,0.9333,0.0825,0.0186,-0.0398,0.6522,0.1427,0.8857,15,1189.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,3,lung,2,0.8749,0.8737,0.1143,0.0097,0.0364,0.6133,0.1344,0.8484,95,1191.4,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.2197,0.739,0.0961,0.9261,76,1193.3,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,4,esca,1,0.9375,0.9333,0.1079,0.0247,-0.0489,0.6539,0.1414,0.8857,15,2622.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,4,lung,2,0.8551,0.8526,0.1468,0.0261,0.0315,0.6126,0.1358,0.8484,95,2625.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,4,rcc,3,0.9713,0.9737,0.2895,0.0056,0.1933,0.7441,0.0935,0.9261,76,2627.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,4,4,brca,4,0.8482,0.914,1.0,-0.0,0.0732,0.5984,0.1337,0.7939,93,2629.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.2449,0.7798,0.0954,0.8679,15,8.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,2,esca,1,0.9375,0.9333,0.2667,0.0619,0.1637,0.7803,0.0965,0.8679,15,95.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,2,lung,2,0.8449,0.8421,1.0,-0.0,0.0173,0.6652,0.1378,0.7639,95,96.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,3,esca,1,0.9375,0.9333,0.2667,0.0698,0.1637,0.8038,0.0883,0.8679,15,266.8,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,3,lung,2,0.8558,0.8526,0.4316,0.0576,-0.0088,0.6577,0.1442,0.7639,95,267.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,3,rcc,3,0.9592,0.9474,1.0,-0.0,0.8617,0.7949,0.0805,0.8511,76,268.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,4,esca,1,0.9375,0.9333,0.2,0.0843,-0.1542,0.8022,0.0908,0.8679,15,600.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,4,lung,2,0.8055,0.8,0.1895,0.1084,-0.2394,0.643,0.1548,0.7639,95,601.4,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,4,rcc,3,0.9407,0.9342,0.3158,0.0456,0.8391,0.793,0.0803,0.8511,76,601.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,1,4,brca,4,0.8549,0.9247,1.0,-0.0,0.394,0.6923,0.1189,0.6575,93,602.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,1,esca,1,0.9375,0.9333,1.0,0.0,0.0808,0.7498,0.1058,0.8393,15,15.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,2,esca,1,0.9375,0.9333,0.1778,0.0242,-0.1408,0.7511,0.1076,0.8393,15,243.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,2,lung,2,0.8756,0.8737,1.0,0.0,0.0067,0.6534,0.1314,0.7886,95,244.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,3,esca,1,0.9375,0.9333,0.1778,0.0322,-0.1402,0.7497,0.1074,0.8393,15,621.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,3,lung,2,0.8137,0.8105,0.2596,0.0351,-0.0096,0.6251,0.1405,0.7886,95,622.3,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,3,rcc,3,0.9324,0.9342,1.0,-0.0,0.3928,0.7868,0.0829,0.9083,76,623.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,4,esca,1,0.875,0.8667,0.0444,0.0372,-0.2447,0.7436,0.1101,0.8393,15,1276.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,4,lung,2,0.8354,0.8316,0.1965,0.0394,-0.0907,0.633,0.1389,0.7886,95,1277.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,4,rcc,3,0.9713,0.9737,0.1316,0.0169,0.4609,0.7871,0.0833,0.9083,76,1277.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,2,4,brca,4,0.9399,0.9355,1.0,0.0,0.1601,0.6213,0.1261,0.7351,93,1279.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,2,4,1,esca,1,0.9375,0.9333,1.0,-0.0,0.1525,0.7539,0.1017,0.8714,15,18.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
